  PID  PPID USER         STIME NAME                       
 1161     2 root         20:55:50 [kworker/u17:31-pil_workqueue]
 1162     2 root         20:55:50 [kworker/u17:32-pil_workqueue]
 1163     2 root         20:55:50 [kworker/u17:33-pil_workqueue]
 1164     2 root         20:55:50 [kworker/u17:34-qmi_msg_handler]
 1165     2 root         20:55:50 [kworker/u17:35-kgsl-events]
 1166     2 root         20:55:50 [kworker/u17:36-kgsl-events]
 1191     2 root         20:55:50 [glink_cdsp]
 1192     2 root         20:55:50 [qrtr_rx]
 1205     2 root         20:55:50 [kworker/7:2H-kblockd]
 1223     2 root         20:55:50 [glink_adsp]
 1224     2 root         20:55:50 [qrtr_rx]
 1254     1 system       20:55:50 ssgtzd
 1257     1 audioserver  20:55:50 android.hardware.audio.service
 1259     1 system       20:55:50 android.hidl.allocator@1.0-service
 1279     1 system       20:55:50 qccsyshal@1.2-service
 1283     1 bluetooth    20:55:50 android.hardware.bluetooth@1.0-service-qti
 1313     1 cameraserver 20:55:50 android.hardware.camera.provider@2.4-service_64
 1341     1 media        20:55:50 android.hardware.cas@1.2-service
 1346     1 media        20:55:50 android.hardware.drm-service.clearkey
 1348     1 media        20:55:50 android.hardware.drm@1.3-service.widevine
 1352     1 gps          20:55:50 android.hardware.gnss@2.1-service-qti
 1354     1 system       20:55:50 android.hardware.health-service.qti
 1357     1 system       20:55:50 android.hardware.ir-service.lineage
 1362     1 system       20:55:50 android.hardware.lights-service.qti
 1364     1 system       20:55:50 android.hardware.neuralnetworks@1.3-service-qti
 1367     1 system       20:55:50 android.hardware.sensors-service.xiaomi-multihal
 1373     1 system       20:55:51 android.hardware.usb-service.qti
 1374     1 system       20:55:51 android.hardware.usb.gadget-service.qti
 1376     1 wifi         20:55:51 android.hardware.wifi-service
 1378     1 nobody       20:55:51 vendor.qti.hardware.memtrack-service
 1386     1 media        20:55:51 qconfigservice
 1387     1 system       20:55:51 qesdk-manager
 1388     1 system       20:55:51 vendor.display.color@1.0-service
 1395     1 mediacodec   20:55:51 dolbycodec2-aidl
 1397     1 system       20:55:51 vendor.lineage.powershare-service.default
 1398     1 system       20:55:51 vendor.lineage.touch-service.xiaomi
 1400     1 system       20:55:51 vendor.qti.esepowermanager@1.1-service
 1401     1 system       20:55:51 vendor.qti.hardware.capabilityconfigstore@1.0-service
 1404     1 system       20:55:51 vendor.qti.hardware.display.allocator-service
 1405     1 system       20:55:51 vendor.qti.hardware.display.composer-service
 1406     1 system       20:55:51 dspservice
 1412     1 system       20:55:51 vendor.qti.hardware.eid@1.0-service
 1413     1 system       20:55:51 vendor.qti.hardware.qccvndhal@1.0-service
 1414     1 system       20:55:51 vendor.qti.hardware.qteeconnector@1.0-service
 1415     1 system       20:55:51 vendor.qti.hardware.secureprocessor@1.0
 1418     1 system       20:55:51 vendor.qti.hardware.sensorscalibrate@1.0-service
 1421     1 system       20:55:51 vendor.qti.hardware.servicetracker@1.2-service
 1424     1 system       20:55:51 vendor.qti.hardware.soter@1.0-service
 1426     1 system       20:55:51 vendor.qti.hardware.tui_comm@1.0-service-qti
 1427     1 system       20:55:51 vendor.qti.hardware.vibrator.service
 1430     1 mediacodec   20:55:51 qticodec2-aidl
 1439     1 system       20:55:51 vendor.qti.secure_element@1.2-service
 1440     1 system       20:55:51 vendor.qti.sla.service@1.0-service
 1441     1 system       20:55:51 fidoca
 1444     2 root         20:55:51 [glink_slpi]
 1445     1 system       20:55:51 vendor.xiaomi.hardware.misys@1.0-service
 1446     2 root         20:55:51 [kworker/0:3-events]
 1447     1 system       20:55:51 vendor.xiaomi.hardware.misys@2.0-service
 1448     2 root         20:55:51 [qrtr_rx]
 1449     1 system       20:55:51 vendor.xiaomi.hardware.misys@3.0-service
 1452     1 root         20:55:51 vendor.xiaomi.hardware.misys@4.0-service
 1455     1 system       20:55:51 mlipayd@1.1
 1456     1 root         20:55:51 mtd@1.3
 1458     1 system       20:55:51 tidad@1.2
 1459     1 media        20:55:51 vppservice
 1464     1 vendor_qrtr  20:55:51 qrtr-ns
 1468     1 system       20:55:51 lowirpcd
 1470     1 system       20:55:51 pd-mapper
 1471     2 root         20:55:51 [kworker/4:3-events]
 1472     2 root         20:55:51 [kworker/4:4-events]
 1473     1 system       20:55:51 pm-service
 1476     1 audioserver  20:55:51 audioserver
 1486     1 credstore    20:55:51 credstore
 1516     2 root         20:55:51 [adsp]
 1520     1 gpu_service  20:55:51 gpuservice
 1522     2 root         20:55:51 [adsp]
 1529     2 root         20:55:51 [irq/110-arm-smm]
 1532     1 system       20:55:51 surfaceflinger
 1536     1 nobody       20:55:51 rmt_storage
 1537     1 vendor_rfs   20:55:51 tftp_server
 1538     1 system       20:55:51 sensors.qti
 1570     2 root         20:55:51 [kworker/0:4-events]
 1571     2 root         20:55:51 [kworker/0:5-events]
 1572     2 root         20:55:51 [irq/378-swr_mas]
 1573     2 root         20:55:51 [irq/379-swr_mas]
 1630     1 root         20:55:51 mi_thermald
 1631  1085 system       20:55:51 system_server
 1744     2 root         20:55:51 [kworker/u16:10-adb]
 1745     2 root         20:55:51 [kworker/4:5-cgroup_free]
 1751     1 system       20:55:51 pm-proxy
 1775     2 root         20:55:51 [kworker/6:3-events]
 1777     1 drm          20:55:51 drmserver
 1782     1 nobody       20:55:51 traced_probes
 1784     1 nobody       20:55:51 traced
 1785     1 root         20:55:51 dpmd
 1792     1 system       20:55:51 dpmQmiMgr
 1798     1 system       20:55:51 feature_enabler_client
 1802  1785 system       20:55:51 dpmd
 1845     1 radio        20:55:52 qmipriod
 1852     1 cameraserver 20:55:52 cameraserver
 1854     1 incidentd    20:55:52 incidentd
 1861     1 root         20:55:52 installd
 1864     1 mediaex      20:55:52 media.extractor
 1866     1 media        20:55:52 media.metrics
 1876     1 media        20:55:52 mediaserver
 1879     1 root         20:55:52 storaged
 1884     1 wifi         20:55:52 wificond
 1887     1 system       20:55:52 cnd
 1898     1 radio        20:55:52 imsdaemon
 1902     1 radio        20:55:52 netmgrd
 1903     1 radio        20:55:52 port-bridge
 1904     1 system       20:55:52 adsprpcd
 1905     1 media        20:55:52 audioadsprpcd
 1906     1 system       20:55:52 cdsprpcd
 1910     1 mediacodec   20:55:52 media.swcodec
 1915     1 statsd       20:55:52 statsd
 1938     1 system       20:55:52 cnss-daemon
 1942     1 radio        20:55:52 ssgqmigd
 1945     1 gps          20:55:52 mlid
 1946     1 gps          20:55:52 loc_launcher
 1955     1 system       20:55:52 ATFWD-daemon
 1962     1 system       20:55:52 gatekeeperd
 1966  1946 gps          20:55:52 lowi-server
 1968  1946 gps          20:55:52 xtra-daemon
 1970     1 root         20:55:52 update_engine
 1972     2 root         20:55:52 [irq/391-swr_wak]
 1976     1 system       20:55:52 android.hardware.biometrics.fingerprint-service.xiaomi
 1987     1 system       20:55:52 qcc-trd
 1998     1 root         20:55:52 odin-display
 1999     1 system       20:55:52 vendor.lineage.livedisplay-service.sdm
 2000     2 root         20:55:52 [kworker/u17:37-pil_workqueue]
 2001     2 root         20:55:52 [kworker/u17:38]
 2002     2 root         20:55:52 [irq/332-gf]
 2006     1 system       20:55:52 vendor.xiaomi.hardware.citsensorservice@1.1-service
 2016     1 shell        20:55:52 adbd
 2028     1 radio        20:55:52 qcrilNrd
 2042     1 root         20:55:52 busybox
 2072     1 radio        20:55:52 qcrilNrd
 2097     1 radio        20:55:52 qti
 2105     1 radio        20:55:52 adpl
 2324     2 root         20:55:53 [glink_modem]
 2325     2 root         20:55:53 [qrtr_rx]
 2400     2 root         20:55:53 [kworker/5:3H-kblockd]
 2438     2 root         20:55:54 [kworker/6:2H-kblockd]
 2570     1 radio        20:55:54 shsusrd
 2602     2 root         20:55:55 [ipawq34]
 2603     2 root         20:55:55 [iparepwq34]
 2604     2 root         20:55:55 [ipawq104]
 2605     2 root         20:55:55 [iparepwq104]
 2606     2 root         20:55:55 [ipawq95]
 2607     2 root         20:55:55 [iparepwq95]
 2608     2 root         20:55:55 [ipafreepagewq95]
 2609     2 root         20:55:55 [ipawq35]
 2610     2 root         20:55:55 [iparepwq35]
 2611     2 root         20:55:55 [ipawq105]
 2612     2 root         20:55:55 [iparepwq105]
 2613     2 root         20:55:55 [ipafreepagewq10]
 2707     1 root         20:55:56 android.hardware.thermal-service.qti
 2759     2 root         20:55:56 [kworker/0:6-events]
 2760     2 root         20:55:56 [kworker/0:7-events]
 2761     2 root         20:55:56 [kworker/0:8-events]
 2762     2 root         20:55:56 [kworker/0:9-events]
 2763     2 root         20:55:56 [kworker/0:10-events]
 2764     2 root         20:55:56 [kworker/0:11-events]
 2766     2 root         20:55:56 [kworker/0:12-events]
 2767     2 root         20:55:56 [kworker/0:13-events]
 2768     2 root         20:55:56 [kworker/0:14-events]
 2769     2 root         20:55:56 [kworker/0:15-events]
 2770     2 root         20:55:56 [kworker/0:16-events]
 2771     2 root         20:55:56 [kworker/0:17-events]
 2772     2 root         20:55:56 [kworker/0:18-events]
 2773     2 root         20:55:56 [kworker/0:19-events]
 2774     2 root         20:55:56 [kworker/0:20-events]
 2775     2 root         20:55:56 [kworker/0:21-events]
 2776     2 root         20:55:56 [kworker/0:22-events]
 2777     2 root         20:55:56 [kworker/0:23-events]
 2778     2 root         20:55:56 [kworker/0:24-events]
 2779     2 root         20:55:56 [kworker/0:25-events]
 2780     2 root         20:55:56 [kworker/0:26-events]
 2781     2 root         20:55:56 [kworker/0:27-events]
 2782     2 root         20:55:56 [kworker/0:28-events]
 2783     2 root         20:55:56 [kworker/0:29-events]
 2784     2 root         20:55:56 [kworker/0:30-events]
 2785     2 root         20:55:56 [kworker/0:31-events]
 2786     2 root         20:55:56 [kworker/0:32-events]
 2787     2 root         20:55:56 [kworker/0:33-events]
 2788     2 root         20:55:56 [kworker/0:34-events]
 2789     2 root         20:55:56 [kworker/0:35-events]
 2790     2 root         20:55:56 [kworker/0:36-events]
 2791     2 root         20:55:56 [kworker/0:37-events]
 2792     2 root         20:55:56 [kworker/0:38-events]
 2793     2 root         20:55:56 [kworker/0:39-events]
 2794     2 root         20:55:56 [kworker/0:40-events]
 2795     2 root         20:55:56 [kworker/0:41-events]
 2796     2 root         20:55:56 [kworker/0:42-events]
 2797     2 root         20:55:56 [kworker/0:43-events]
 2798     2 root         20:55:56 [kworker/0:44-events]
 2799     2 root         20:55:56 [kworker/0:45-events]
 2800     2 root         20:55:56 [kworker/0:46-events]
 2801     2 root         20:55:56 [kworker/0:47-events]
 2802     2 root         20:55:56 [kworker/0:48-events]
 2803     2 root         20:55:56 [kworker/0:49-events]
 2804     2 root         20:55:56 [kworker/0:50-events]
 2805     2 root         20:55:56 [kworker/0:51-events]
 2806     2 root         20:55:56 [kworker/0:52-events]
 2807     2 root         20:55:56 [kworker/0:53-events]
 2808     2 root         20:55:56 [kworker/0:54-sock_diag_events]
 2809     2 root         20:55:56 [kworker/0:55-events]
 2810     2 root         20:55:56 [kworker/0:56-events]
 2811     2 root         20:55:56 [kworker/0:57-events]
 2821     2 root         20:55:56 [kworker/0:58]
 2822     2 root         20:55:56 [kworker/1:3-events]
 2823     2 root         20:55:56 [kworker/1:4-sock_diag_events]
 2825     2 root         20:55:56 [kworker/1:5-events]
 2884     2 root         20:55:56 [wda_wq]
 2889     2 root         20:55:56 [rmnet_powersave]
 2915     1 radio        20:55:57 ims_rtp_daemon
 2959     2 root         20:55:57 [dsi_err_workq]
 3131     2 root         20:56:00 [cds_recovery_wo]
 3132     2 root         20:56:00 [wlan_logging_th]
 3150  1085 u0_a312      20:56:00 com.android.systemui
 3171     2 root         20:56:00 [irq/343-mhi]
 3267  1085 network_stack 20:56:00 com.android.networkstack.process
 3288  1087 webview_zygote 20:56:00 webview_zygote
 3294  1085 system       20:56:00 com.android.axion.quicklook
 3316  1085 radio        20:56:00 .dataservices
 3318  1085 u0_a245      20:56:00 .qtidataservices
 3319  1085 u0_a308      20:56:00 com.qti.phone
 3320  1085 nfc          20:56:00 com.android.nfc
 3325  1085 u0_a293      20:56:00 org.codeaurora.ims
 3333  1085 secure_element 20:56:00 com.android.se
 3373  1085 radio        20:56:00 com.android.phone
 3379  1085 system       20:56:00 org.protonaosp.columbus
 3396  1085 system       20:56:00 com.android.settings
 3471  1085 u0_a259      20:56:00 com.google.android.gms
 3512  1085 u0_a299      20:56:00 com.android.launcher3
 3567  1085 u0_a326      20:56:01 com.android.smspush
 3635     2 root         20:56:01 [qrtr_rx]
 3658  1085 u0_a332      20:56:01 com.android.permissioncontroller
 3695     2 root         20:56:01 [scheduler_threa]
 3696     2 root         20:56:01 [cds_ol_rx_threa]
 3703     2 root         20:56:01 [dp_rx_thread_0]
 3706     2 root         20:56:01 [dp_rx_thread_1]
 3707     2 root         20:56:01 [dp_rx_thread_2]
 3727  1085 u0_a330      20:56:01 com.android.cellbroadcastreceiver.module
 3772     1 wifi         20:56:01 wpa_supplicant
 3823  1085 u0_a252      20:56:02 com.android.dialer
 3836  1085 u0_a306      20:56:02 com.android.carrierconfig
 3864  1085 u0_a214      20:56:03 android.process.acore
 3969  1085 u0_a335      20:56:12 android.ext.services
 4001  1085 u0_a380      20:56:12 com.drdisagree.colorblendr
 4009     1 root         20:56:12 ksud
 4082  1085 u0_a273      20:56:12 com.android.deskclock
 4090  4001 root         20:56:12 sh
 4094     1 root         20:56:12 batterysecret
 4095     1 system       20:56:12 charge_logger
 4111     1 root         20:56:12 msm_irqbalance
 4120  4090 root         20:56:12 com.drdisagree.colorblendr:root:0
 4141  1085 u0_a255      20:56:12 com.google.android.apps.wellbeing
 4146     2 root         20:56:12 [irq/23-90b6400.]
 4151     2 root         20:56:12 [irq/24-9091000.]
 4164     2 root         20:56:12 [irq/25-90b9100.]
 4170     1 root         20:56:13 odin-color
 4218  1085 system       20:56:13 io.chaldeaprjkt.gamespace
 4254  1085 u0_a327      20:56:13 org.lineageos.settingsconfig
 4268  1085 u0_a295      20:56:13 org.protonaosp.deviceconfig
 4349  1085 u0_a348      20:56:15 com.android.providers.media.module
 4352  1085 u0_a262      20:56:15 com.google.android.googlequicksearchbox:interactor
 4375  1085 u0_a325      20:56:15 org.lineageos.profiles
 4383  1085 system       20:56:15 com.libremobileos.sidebar
 4394  1085 system       20:56:15 com.libremobileos.freeform
 4397  1085 u0_a298      20:56:15 com.qualcomm.qti.services.systemhelper:systemhelper_service
 4404  1085 system       20:56:15 org.ifaa.aidl.manager
 4446  1085 u0_a248      20:56:15 com.tencent.soter.soterserver
 4457  1085 u0_a304      20:56:16 org.lineageos.audiofx
 4463  1085 u0_a247      20:56:16 org.mipay.android.manager
 4484  1085 u0_a316      20:56:16 com.qualcomm.location
 4489  1085 system       20:56:16 org.lineageos.settings
 4506  1085 u0_a232      20:56:16 com.android.printspooler
 4516  1085 u0_a262      20:56:16 com.google.android.googlequicksearchbox:search
 4535  1085 system       20:56:16 com.android.keychain
 4601  1085 u0_a215      20:56:16 android.process.media
 4641  1085 system       20:56:16 co.aospa.sense
 4750  1085 u0_a262      20:56:16 com.google.android.googlequicksearchbox:googleapp
 4779  1085 u0_a253      20:56:16 com.google.android.partnersetup
 4852  1085 u0_a250      20:56:17 com.android.imsserviceentitlement
 4893  1085 u0_a226      20:56:17 com.android.providers.calendar
 4895     2 root         20:56:17 [kworker/5:3-events]
 4919  1085 system       20:56:17 org.lineageos.lineageparts
 4956  1085 u0_a385      20:56:17 pan.alexander.tordnscrypt.stable
 5049  1085 u0_a371      20:56:17 dev.ukanth.ufirewall
 5065  1085 u0_a279      20:56:17 com.android.inputmethod.latin
 5104  4956 root         20:56:17 sh
 5183  5049 root         20:56:18 sh
 5196  1085 u0_a258      20:56:18 com.google.android.projection.gearhead:shared
 5313  1085 u0_a335      20:56:18 .adservices
 5325  1085 system       20:56:18 com.android.localtransport
 5384  1085 u0_a301      20:56:19 com.android.camera
 5406  1085 u0_a257      20:56:19 com.google.android.apps.restore
 5549  1085 u0_a260      20:56:19 com.android.contacts
 5613  1085 u0_a223      20:56:19 com.android.devicediagnostics
 5640  4956 root         20:56:19 sh
 5659  1085 system       20:56:20 com.android.dynsystem
 5660  5640 root         20:56:20 libnflog.so
 5724  1085 u0_a345      20:56:20 com.android.federatedcompute.services
 5735  1085 system       20:56:20 com.android.dynsystem:dynsystem
 5758  3288 u0_i9000     20:56:20 com.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
 5802  1085 u0_a338      20:56:20 com.android.healthconnect.controller
 5866  1085 u0_a287      20:56:20 com.stevesoltys.seedvault
 5873  1085 u0_a261      20:56:20 com.android.hotwordenrollment.okgoogle
 5915  1085 u0_a251      20:56:20 com.android.hotwordenrollment.xgoogle
 5952  1085 u0_a228      20:56:20 com.android.managedprovisioning
 5979  1085 u0_a269      20:56:20 com.android.messaging
 6028  1085 u0_a344      20:56:21 com.android.ondevicepersonalization.services
 6060  1085 u0_a218      20:56:21 com.android.packageinstaller
 6118  1085 u0_a346      20:56:21 com.android.rkpdapp
 6154  1085 shell        20:56:21 com.android.shell
 6202  1085 u0_a297      20:56:21 com.android.statementservice
 6251  1085 u0_a256      20:56:21 com.android.vending
 6256  1085 u0_a270      20:56:21 com.google.android.gm.exchange
 6318  1085 u0_a258      20:56:21 com.google.android.projection.gearhead:car
 6360  1085 u0_a259      20:56:21 com.google.android.gms.unstable
 6374  1085 u0_a309      20:56:21 com.google.android.setupwizard
 6488  1085 u0_a271      20:56:21 com.google.android.syncadapters.calendar
 6562  1085 u0_a277      20:56:22 com.google.android.tts
 6602  5049 root         20:56:22 sh
 6709  1085 u0_a256      20:56:22 com.android.vending:background
 6764  1085 u0_a329      20:56:22 org.calyxos.backup.contacts
 6813  1085 u0_a288      20:56:22 org.lineageos.updater
 6884  1085 u0_a317      20:56:22 org.omnirom.omnijaws
 6968  1085 u0_a364      20:56:23 com.aurora.store
 7071  1085 u0_a381      20:56:23 com.ebay.mobile
 7247  1085 u0_a368      20:56:23 com.google.android.apps.translate
 7455  1085 u0_a398      20:56:24 com.google.android.apps.walletnfcrel
 7537  1085 u0_a386      20:56:24 com.google.android.youtube
 7593  1085 u0_a394      20:56:24 com.spotify.music
 7758  1085 u0_a370      20:56:24 com.termux
 7801  1085 u0_a377      20:56:24 com.twitter.android
 7892  1085 u0_a379      20:56:25 io.element.android.x
 7982  1085 u0_a388      20:56:26 net.thunderbird.android
 8033  1085 u0_a367      20:56:26 org.adaway
 8059  8033 root         20:56:26 sh
 8060  1085 u0_a399      20:56:26 org.telegram.messenger
 8081  8059 root         20:56:26 libwebserver_exec.so
 8094  1085 u0_a347      20:56:26 com.android.photopicker
 8117  1085 u0_a213      20:56:26 com.android.externalstorage
 8131  1085 u0_a373      20:56:26 com.whatsapp
 8160  1085 u0_a372      20:56:27 com.yandex.browser
 8213  1085 u0_a372      20:56:27 com.yandex.browser:AppMetrica
 8225  1085 u0_a356      20:56:27 org.fdroid.fdroid
 8254  1085 u0_a372      20:56:27 com.yandex.browser:passport
 8522  4956 u0_a385      20:56:31 libdnscrypt-proxy.so
 9453  2016 shell        20:58:06 ps
