  PID  PPID USER         STIME NAME                       
  232     2 root         19:48:09 [memlat_wq]
  233     2 root         19:48:09 [irq/305-soc:ext]
  234     2 root         19:48:09 [ipv6_addrconf]
  235     2 root         19:48:09 [krfcommd]
  236     2 root         19:48:09 [soc:qcom,svm_ne]
  237     2 root         19:48:09 [rq_stats]
  238     2 root         19:48:09 [msm_perf:events]
  239     2 root         19:48:09 [khvcd]
  240     2 root         19:48:09 [kworker/u16:2-devfreq_wq]
  241     2 root         19:48:09 [ipa_power_mgmt]
  242     2 root         19:48:09 [transport_power]
  243     2 root         19:48:09 [ipa_pm_activate]
  244     2 root         19:48:09 [rmnet_ctlwq]
  245     2 root         19:48:09 [hwrng]
  246     2 root         19:48:09 [irq/53-arm-smmu]
  247     2 root         19:48:09 [irq/54-arm-smmu]
  248     2 root         19:48:09 [irq/60-arm-smmu]
  249     2 root         19:48:09 [usb_bam_wq]
  250     2 root         19:48:09 [irq/152-pwr_eve]
  251     2 root         19:48:09 [irq/151-dp_hs_p]
  252     2 root         19:48:09 [irq/154-dm_hs_p]
  253     2 root         19:48:09 [irq/153-ss_phy_]
  254     2 root         19:48:09 [msm_vidc_worker]
  255     2 root         19:48:09 [pm_workerq_venu]
  256     2 root         19:48:09 [vidc_core_workq]
  257     2 root         19:48:09 [irq/62-arm-smmu]
  258     2 root         19:48:09 [irq/63-arm-smmu]
  259     2 root         19:48:09 [irq/64-arm-smmu]
  260     2 root         19:48:09 [irq/65-arm-smmu]
  261     2 root         19:48:09 [irq/43-arm-smmu]
  262     2 root         19:48:09 [kgsl-events]
  263     2 root         19:48:09 [irq/44-arm-smmu]
  264     2 root         19:48:09 [irq/45-arm-smmu]
  265     2 root         19:48:09 [irq/46-arm-smmu]
  266     2 root         19:48:09 [kgsl_devfreq_wq]
  267     2 root         19:48:09 [msm_cvp_workerq]
  268     2 root         19:48:09 [pm_workerq_iris]
  269     2 root         19:48:09 [irq/66-arm-smmu]
  270     2 root         19:48:09 [irq/67-arm-smmu]
  271     2 root         19:48:09 [irq/68-arm-smmu]
  272     2 root         19:48:09 [cvp-dsp-thread]
  273     2 root         19:48:09 [irq/69-arm-smmu]
  274     2 root         19:48:09 [irq/70-arm-smmu]
  275     2 root         19:48:09 [irq/71-arm-smmu]
  276     2 root         19:48:09 [mem_buf_rcvr]
  277     2 root         19:48:09 [irq/72-arm-smmu]
  278     2 root         19:48:09 [irq/73-arm-smmu]
  279     2 root         19:48:09 [irq/74-arm-smmu]
  280     2 root         19:48:09 [irq/75-arm-smmu]
  281     2 root         19:48:09 [irq/76-arm-smmu]
  282     2 root         19:48:09 [irq/77-arm-smmu]
  283     2 root         19:48:09 [irq/78-arm-smmu]
  284     2 root         19:48:09 [irq/79-arm-smmu]
  285     2 root         19:48:09 [irq/80-arm-smmu]
  286     2 root         19:48:09 [irq/81-arm-smmu]
  287     2 root         19:48:09 [irq/82-arm-smmu]
  288     2 root         19:48:09 [irq/83-arm-smmu]
  289     2 root         19:48:09 [irq/84-arm-smmu]
  290     2 root         19:48:09 [irq/85-arm-smmu]
  291     2 root         19:48:09 [irq/86-arm-smmu]
  292     2 root         19:48:09 [irq/87-arm-smmu]
  293     2 root         19:48:09 [irq/88-arm-smmu]
  294     2 root         19:48:09 [irq/89-arm-smmu]
  295     2 root         19:48:09 [irq/90-arm-smmu]
  296     2 root         19:48:09 [irq/282-qcom,te]
  297     2 root         19:48:09 [irq/290-qcom,te]
  298     2 root         19:48:09 [irq/297-qcom,te]
  299     2 root         19:48:09 [irq/280-thresho]
  300     2 root         19:48:09 [irq/91-arm-smmu]
  301     2 root         19:48:09 [irq/92-arm-smmu]
  302     2 root         19:48:09 [irq/93-arm-smmu]
  303     2 root         19:48:09 [irq/61-arm-smmu]
  324     2 root         19:48:09 [uaudio_svc]
  325     2 root         19:48:09 [irq/94-arm-smmu]
  326     2 root         19:48:09 [irq/95-arm-smmu]
  327     2 root         19:48:09 [irq/96-arm-smmu]
  328     2 root         19:48:09 [irq/97-arm-smmu]
  329     2 root         19:48:09 [irq/55-arm-smmu]
  330     2 root         19:48:09 [scsi_eh_0]
  331     2 root         19:48:09 [scsi_tmf_0]
  332     2 root         19:48:09 [qc_ufs_qos_swq]
  333     2 root         19:48:09 [ufs_eh_wq_0]
  334     2 root         19:48:09 [ufs_clk_gating_]
  335     2 root         19:48:09 [ufs_clkscaling_]
  336     2 root         19:48:09 [irq/202-int_glo]
  337     2 root         19:48:09 [spi0]
  339     2 root         19:48:09 [irq/327-aw8697]
  340     2 root         19:48:09 [aw8976_vibrator]
  346     2 root         19:48:09 [spi1]
  347     2 root         19:48:09 [spi2]
  348     2 root         19:48:09 [irq/98-arm-smmu]
  349     2 root         19:48:09 [irq/99-arm-smmu]
  350     2 root         19:48:09 [irq/100-arm-smm]
  351     2 root         19:48:09 [irq/101-arm-smm]
  361     2 root         19:48:09 [jbd2/sda17-8]
  362     2 root         19:48:09 [ext4-rsv-conver]
  363     2 root         19:48:09 [kdmflush]
  364     2 root         19:48:09 [kdmflush]
  365     2 root         19:48:09 [kdmflush]
  366     2 root         19:48:09 [kdmflush]
  367     2 root         19:48:09 [kdmflush]
  368     2 root         19:48:09 [ext4-rsv-conver]
  369     2 root         19:48:09 [ext4-rsv-conver]
  370     2 root         19:48:09 [ext4-rsv-conver]
  371     2 root         19:48:09 [ext4-rsv-conver]
  372     2 root         19:48:09 [ext4-rsv-conver]
  376     1 root         19:48:10 init
  377     1 root         19:48:10 ueventd
  427     2 root         19:48:11 [kdmflush]
  428     2 root         19:48:11 [kdmflush]
  429     2 root         19:48:11 [kdmflush]
  430     2 root         19:48:11 [kdmflush]
  431     2 root         19:48:11 [kdmflush]
  432     2 root         19:48:11 [kdmflush]
  433     2 root         19:48:11 [kdmflush]
  434     2 root         19:48:11 [kdmflush]
  435     2 root         19:48:11 [kdmflush]
  438     2 root         19:48:11 [kdmflush]
  439     2 root         19:48:11 [kdmflush]
  440     2 root         19:48:11 [kdmflush]
  441     2 root         19:48:11 [kdmflush]
  442     2 root         19:48:11 [kdmflush]
  444     2 root         19:48:11 [kdmflush]
  447     2 root         19:48:11 [kdmflush]
  448     2 root         19:48:11 [kdmflush]
  451     2 root         19:48:11 [kdmflush]
  452     2 root         19:48:11 [kdmflush]
  453     2 root         19:48:11 [kdmflush]
  454     2 root         19:48:11 [kdmflush]
  455     2 root         19:48:11 [kdmflush]
  457     2 root         19:48:11 [kdmflush]
  459     2 root         19:48:11 [kdmflush]
  460     2 root         19:48:11 [kdmflush]
  462     2 root         19:48:11 [kdmflush]
  467     2 root         19:48:11 [loop0]
  468     2 root         19:48:11 [loop2]
  469     2 root         19:48:11 [loop1]
  470     2 root         19:48:11 [loop3]
  471     2 root         19:48:11 [ext4-rsv-conver]
  472     2 root         19:48:11 [ext4-rsv-conver]
  473     2 root         19:48:11 [ext4-rsv-conver]
  474     2 root         19:48:11 [ext4-rsv-conver]
  481     2 root         19:48:11 [kworker/1:2-sock_diag_events]
  583     2 root         19:48:11 [irq/333-cs35l41]
  584     2 root         19:48:11 [irq/102-arm-smm]
  585     2 root         19:48:11 [sb-1]
  586     2 root         19:48:11 [ngd_rx_thread1]
  587     2 root         19:48:11 [ngd_notify_sl1]
  589     2 root         19:48:11 [kworker/0:2-events]
  590     2 root         19:48:11 [dsi_dma_cmd_wor]
  591     2 root         19:48:11 [irq/59-arm-smmu]
  592     2 root         19:48:11 [irq/103-arm-smm]
  593     2 root         19:48:11 [dsi_dma_cmd_wor]
  594     2 root         19:48:11 [drm_dp]
  595     2 root         19:48:11 [dsi_dma_cmd_wor]
  596     2 root         19:48:11 [apr_driver]
  597     2 root         19:48:11 [irq/338-cs35l41]
  598     2 root         19:48:11 [fmradio]
  599     2 root         19:48:11 [fmradioscan]
  600     2 root         19:48:11 [fmradiords]
  601     2 root         19:48:11 [disp_feature:0]
  602     2 root         19:48:11 [disp_fod:0]
  603     2 root         19:48:11 [irq/335-esd_err]
  604     2 root         19:48:11 [sdm_dp_audio_no]
  605     2 root         19:48:11 [hdcp_1x_1]
  606     2 root         19:48:11 [hdcp_2x]
  607     2 root         19:48:11 [dp_hdcp2p2]
  608     2 root         19:48:11 [crtc_commit:141]
  609     2 root         19:48:11 [crtc_event:141]
  610     2 root         19:48:11 [crtc_commit:202]
  611     2 root         19:48:11 [crtc_event:202]
  612     2 root         19:48:11 [crtc_commit:211]
  613     2 root         19:48:11 [crtc_event:211]
  614     2 root         19:48:11 [crtc_commit:220]
  615     2 root         19:48:11 [crtc_event:220]
  616     2 root         19:48:11 [crtc_commit:229]
  617     2 root         19:48:11 [crtc_event:229]
  618     2 root         19:48:11 [pp_event]
  619     2 root         19:48:11 [irq/104-arm-smm]
  620     2 root         19:48:11 [irq/105-arm-smm]
  621     2 root         19:48:11 [mhi_w]
  623     2 root         19:48:12 [irq/289-flash_a]
  624     2 root         19:48:12 [irq/288-flash_a]
  625     2 root         19:48:12 [irq/287-flash_f]
  626     2 root         19:48:12 [irq/106-arm-smm]
  627     2 root         19:48:12 [irq/107-arm-smm]
  628     2 root         19:48:12 [irq/108-arm-smm]
  629     2 root         19:48:12 [irq/109-arm-smm]
  630     2 root         19:48:12 [cam-cpas]
  631     2 root         19:48:12 [qcom,cam_virtua]
  632     2 root         19:48:12 [qcom,cam-cpas-c]
  633     2 root         19:48:12 [qcom,cam-cpas-c]
  634     2 root         19:48:12 [qcom,cam-cpas-c]
  635     2 root         19:48:12 [qcom,cam-cpas-c]
  636     2 root         19:48:12 [qcom,cam-ife-cd]
  637     2 root         19:48:12 [qcom,cam-ife-cd]
  638     2 root         19:48:12 [qcom,cam-ife-cd]
  639     2 root         19:48:12 [qcom,cam-ife-cd]
  640     2 root         19:48:12 [qcom,cam-ife-cd]
  641     2 root         19:48:12 [qcom,cam-ife-cd]
  642     2 root         19:48:12 [qcom,cam-ife-cd]
  643     2 root         19:48:12 [qcom,cam-ife-cd]
  644     2 root         19:48:12 [qcom,cam-ife-cd]
  645     2 root         19:48:12 [qcom,cam-ife-cd]
  646     2 root         19:48:12 [qcom,cam-ife-cd]
  647     2 root         19:48:12 [qcom,cam-ife-cd]
  648     2 root         19:48:12 [cam_cci_wq]
  649     2 root         19:48:12 [cam_cci_wq]
  650     2 root         19:48:12 [cam_cci_wq]
  651     2 root         19:48:12 [cam_cci_wq]
  659     2 root         19:48:16 [ipa_interrupt_w]
  660     2 root         19:48:16 [ipawq36]
  661     2 root         19:48:16 [iparepwq36]
  662     2 root         19:48:16 [ipawq33]
  663     2 root         19:48:16 [iparepwq33]
  664     2 root         19:48:16 [ipafreepagewq33]
  665     2 root         19:48:16 [ipawq32]
  666     2 root         19:48:16 [iparepwq32]
  667     2 root         19:48:16 [ipa_uc_holb_wq]
  668     2 root         19:48:16 [clnt_req]
  670     2 root         19:48:16 [irq/340-fts]
  671     2 root         19:48:17 [kworker/4:2-mm_percpu_wq]
  673     1 prng_seeder  19:48:17 prng_seeder
  688     1 logd         19:48:17 logd
  689     1 lmkd         19:48:17 lmkd
  690     1 system       19:48:17 servicemanager
  691     1 system       19:48:17 hwservicemanager
  692     1 system       19:48:17 vndservicemanager
  694     2 root         19:48:17 [psimon]
  702     1 system       19:48:17 android.hardware.keymaster@4.1-service-qti
  703     1 system       19:48:17 qseecomd
  704     1 system       19:48:17 vendor.qti.hardware.qseecom@1.0-service
  705     1 root         19:48:17 vold
  722     2 root         19:48:17 [kdmflush]
  726     2 root         19:48:17 [jbd2/sda21-8]
  727     2 root         19:48:17 [ext4-rsv-conver]
  728     2 root         19:48:17 [jbd2/sdd10-8]
  729     2 root         19:48:17 [ext4-rsv-conver]
  733     1 system       19:48:17 android.system.suspend-service
  734     1 keystore     19:48:17 keystore2
  735     1 system       19:48:17 android.hardware.atrace@1.0-service
  737     2 root         19:48:17 [kworker/5:4-events]
  740     1 root         19:48:17 android.hardware.boot-service.qti
  741     1 system       19:48:17 android.hardware.gatekeeper@1.0-service-qti
  742     1 nfc          19:48:17 android.hardware.nfc-service.nxp
  743     1 system       19:48:17 sscrpcd
  758     2 root         19:48:18 [f2fs_flush-253:]
  759     2 root         19:48:18 [f2fs_discard-25]
  760     2 root         19:48:18 [f2fs_gc-253:41]
  761     1 root         19:48:18 android.hardware.power-service.lineage-libperfmgr
  762     1 system       19:48:18 keymasterd
  773     1 tombstoned   19:48:18 tombstoned
  829     2 root         19:48:18 [loop4]
  844     2 root         19:48:18 [loop5]
  845     2 root         19:48:18 [loop6]
  846     2 root         19:48:18 [loop7]
  847     2 root         19:48:18 [loop8]
  848     2 root         19:48:18 [loop9]
  849     2 root         19:48:18 [loop10]
  850     2 root         19:48:18 [loop11]
  851     2 root         19:48:18 [loop12]
  862     2 root         19:48:18 [loop13]
  863     2 root         19:48:18 [loop14]
  864     2 root         19:48:18 [loop15]
  865     2 root         19:48:18 [loop16]
  866     2 root         19:48:18 [loop17]
  867     2 root         19:48:18 [loop18]
  868     2 root         19:48:18 [loop19]
  869     2 root         19:48:18 [loop20]
  870     2 root         19:48:18 [loop21]
  871     2 root         19:48:18 [loop22]
  872     2 root         19:48:18 [loop23]
  873     2 root         19:48:18 [loop24]
  874     2 root         19:48:18 [loop25]
  875     2 root         19:48:18 [loop26]
  876     2 root         19:48:18 [loop27]
  877     2 root         19:48:18 [loop28]
  878     2 root         19:48:18 [loop29]
  879     2 root         19:48:18 [loop30]
  880     2 root         19:48:18 [loop31]
  881     2 root         19:48:18 [loop32]
  882     2 root         19:48:18 [loop33]
  883     2 root         19:48:18 [loop34]
  884     2 root         19:48:18 [loop35]
  885     2 root         19:48:18 [loop36]
  886     2 root         19:48:18 [loop37]
  887     2 root         19:48:18 [loop38]
  888     2 root         19:48:18 [loop39]
  889     2 root         19:48:18 [kverityd]
  890     2 root         19:48:18 [kverityd]
  891     2 root         19:48:18 [kverityd]
  892     2 root         19:48:18 [kverityd]
  893     2 root         19:48:18 [ext4-rsv-conver]
  894     2 root         19:48:18 [ext4-rsv-conver]
  895     2 root         19:48:18 [ext4-rsv-conver]
  896     2 root         19:48:18 [ext4-rsv-conver]
  897     2 root         19:48:18 [kverityd]
  898     2 root         19:48:18 [kverityd]
  899     2 root         19:48:18 [kverityd]
  900     2 root         19:48:18 [kverityd]
  901     2 root         19:48:18 [ext4-rsv-conver]
  902     2 root         19:48:18 [ext4-rsv-conver]
  903     2 root         19:48:18 [ext4-rsv-conver]
  904     2 root         19:48:18 [ext4-rsv-conver]
  905     2 root         19:48:18 [kverityd]
  906     2 root         19:48:18 [kverityd]
  907     2 root         19:48:18 [kverityd]
  908     2 root         19:48:18 [kverityd]
  909     2 root         19:48:18 [ext4-rsv-conver]
  910     2 root         19:48:18 [ext4-rsv-conver]
  911     2 root         19:48:18 [ext4-rsv-conver]
  912     2 root         19:48:18 [ext4-rsv-conver]
  913     2 root         19:48:18 [ext4-rsv-conver]
  914     2 root         19:48:18 [ext4-rsv-conver]
  915     2 root         19:48:18 [ext4-rsv-conver]
  916     2 root         19:48:18 [kverityd]
  917     2 root         19:48:18 [kverityd]
  918     2 root         19:48:18 [kverityd]
  919     2 root         19:48:18 [kverityd]
  920     2 root         19:48:18 [kverityd]
  921     2 root         19:48:18 [kverityd]
  922     2 root         19:48:18 [kverityd]
  923     2 root         19:48:18 [kverityd]
  924     2 root         19:48:18 [kverityd]
  925     2 root         19:48:18 [ext4-rsv-conver]
  926     2 root         19:48:18 [kverityd]
  927     2 root         19:48:18 [kverityd]
  928     2 root         19:48:18 [ext4-rsv-conver]
  929     2 root         19:48:18 [ext4-rsv-conver]
  930     2 root         19:48:18 [ext4-rsv-conver]
  931     2 root         19:48:18 [ext4-rsv-conver]
  932     2 root         19:48:18 [ext4-rsv-conver]
  933     2 root         19:48:18 [ext4-rsv-conver]
  934     2 root         19:48:18 [ext4-rsv-conver]
  935     2 root         19:48:18 [ext4-rsv-conver]
  936     2 root         19:48:18 [ext4-rsv-conver]
  937     2 root         19:48:18 [ext4-rsv-conver]
  938     2 root         19:48:18 [ext4-rsv-conver]
  939     2 root         19:48:18 [ext4-rsv-conver]
  940     2 root         19:48:18 [ext4-rsv-conver]
  941     2 root         19:48:18 [ext4-rsv-conver]
  942     2 root         19:48:18 [ext4-rsv-conver]
  943     2 root         19:48:18 [kverityd]
  944     2 root         19:48:18 [kverityd]
  945     2 root         19:48:18 [kverityd]
  946     2 root         19:48:18 [ext4-rsv-conver]
  947     2 root         19:48:18 [ext4-rsv-conver]
  948     2 root         19:48:18 [ext4-rsv-conver]
  949     2 root         19:48:18 [ext4-rsv-conver]
  950     2 root         19:48:18 [ext4-rsv-conver]
  958     1 root         19:48:19 netd
  961   958 root         19:48:19 iptables-restore
  962   958 root         19:48:19 ip6tables-restore
  982     2 root         19:48:19 [kworker/4:2H]
 1001     1 root         19:48:19 zygisk-ptrace64
 1025     1 system       19:48:19 time_daemon
 1026     1 radio        19:48:19 ipacm
 1029     1 root         19:48:19 zygote64
 1030     1 root         19:48:19 zygote
 1033     2 root         19:48:19 [at_usb0]
 1038     2 root         19:48:19 [at_usb1]
 1046  1001 root         19:48:19 zygiskd64
 1048     2 root         19:48:19 [at_usb2]
 1049     2 root         19:48:19 [rmnet_ctrl]
 1050     2 root         19:48:19 [dpl_ctrl]
 1052     2 root         19:48:19 [qdss]
 1053     2 root         19:48:19 [qdss_mdm]
 1054     2 root         19:48:19 [qdss_sw]
 1060  1001 root         19:48:19 zygiskd32
 1167     2 root         19:48:21 [glink_adsp]
 1168     2 root         19:48:21 [qrtr_rx]
 1169     2 root         19:48:21 [glink_cdsp]
 1170     2 root         19:48:21 [qrtr_rx]
 1204     1 system       19:48:21 ssgtzd
 1206     1 audioserver  19:48:21 android.hardware.audio.service
 1207     1 system       19:48:21 android.hidl.allocator@1.0-service
 1225     1 system       19:48:21 qccsyshal@1.2-service
 1227     1 bluetooth    19:48:21 android.hardware.bluetooth@1.0-service-qti
 1228     1 cameraserver 19:48:21 android.hardware.camera.provider@2.4-service_64
 1230     1 media        19:48:21 android.hardware.cas@1.2-service
 1232     1 media        19:48:21 android.hardware.drm-service.clearkey
 1288     1 media        19:48:21 android.hardware.drm@1.3-service.widevine
 1291  1029 system       19:48:21 system_server
 1298     1 gps          19:48:21 android.hardware.gnss@2.1-service-qti
 1302     1 system       19:48:21 android.hardware.health-service.qti
 1312     1 system       19:48:21 android.hardware.ir-service.lineage
 1314     1 system       19:48:21 android.hardware.lights-service.qti
 1319     1 system       19:48:21 android.hardware.neuralnetworks@1.3-service-qti
 1321     1 system       19:48:21 android.hardware.sensors-service.xiaomi-multihal
 1328     2 root         19:48:21 [kworker/u16:9-devfreq_wq]
 1329     1 system       19:48:21 android.hardware.usb-service.qti
 1331     1 system       19:48:21 android.hardware.usb.gadget-service.qti
 1335     1 wifi         19:48:21 android.hardware.wifi-service
 1345     1 nobody       19:48:21 vendor.qti.hardware.memtrack-service
 1348     1 media        19:48:21 qconfigservice
 1355     1 system       19:48:21 qesdk-manager
 1361     1 system       19:48:21 vendor.display.color@1.0-service
 1363     1 mediacodec   19:48:21 dolbycodec2-aidl
 1366     1 system       19:48:21 vendor.lineage.powershare-service.default
 1372     1 system       19:48:21 vendor.lineage.touch-service.xiaomi
 1373     1 system       19:48:21 vendor.qti.esepowermanager@1.1-service
 1374     1 system       19:48:21 vendor.qti.hardware.capabilityconfigstore@1.0-service
 1375     1 system       19:48:21 vendor.qti.hardware.display.allocator-service
 1376     1 system       19:48:21 vendor.qti.hardware.display.composer-service
 1377     1 system       19:48:21 dspservice
 1380     1 system       19:48:21 vendor.qti.hardware.eid@1.0-service
 1385     1 system       19:48:21 vendor.qti.hardware.qccvndhal@1.0-service
 1386     1 system       19:48:21 vendor.qti.hardware.qteeconnector@1.0-service
 1387     1 system       19:48:21 vendor.qti.hardware.secureprocessor@1.0
 1388     1 system       19:48:21 vendor.qti.hardware.sensorscalibrate@1.0-service
 1389     1 system       19:48:21 vendor.qti.hardware.servicetracker@1.2-service
 1391     1 system       19:48:21 vendor.qti.hardware.soter@1.0-service
 1396     1 system       19:48:21 vendor.qti.hardware.tui_comm@1.0-service-qti
 1402     1 system       19:48:21 vendor.qti.hardware.vibrator.service
 1404     1 mediacodec   19:48:21 qticodec2-aidl
 1407     1 system       19:48:21 vendor.qti.secure_element@1.2-service
 1416     1 system       19:48:21 vendor.qti.sla.service@1.0-service
 1420     1 system       19:48:21 fidoca
 1424     2 root         19:48:21 [glink_slpi]
 1425     2 root         19:48:21 [qrtr_rx]
 1426     1 system       19:48:21 vendor.xiaomi.hardware.misys@1.0-service
 1427     1 system       19:48:21 vendor.xiaomi.hardware.misys@2.0-service
 1429     1 system       19:48:21 vendor.xiaomi.hardware.misys@3.0-service
 1435     1 root         19:48:21 vendor.xiaomi.hardware.misys@4.0-service
 1439     1 system       19:48:21 mlipayd@1.1
 1442     1 root         19:48:21 mtd@1.3
 1443     1 system       19:48:21 tidad@1.2
 1445     1 media        19:48:21 vppservice
 1450     1 vendor_qrtr  19:48:21 qrtr-ns
 1465     1 system       19:48:21 lowirpcd
 1474     1 system       19:48:21 pd-mapper
 1475     1 system       19:48:21 pm-service
 1495     1 audioserver  19:48:21 audioserver
 1503     1 credstore    19:48:21 credstore
 1512     2 root         19:48:21 [adsp]
 1515     2 root         19:48:21 [adsp]
 1516     2 root         19:48:21 [irq/110-arm-smm]
 1519     1 gpu_service  19:48:21 gpuservice
